symbol,datetime,date,time,open,high,low,close,volume
BBAI,2025-12-22 09:45:00,2025-12-22,09:45:00,6.228799,6.34,6.228799,6.304999,1259858
BBAI,2025-12-22 09:50:00,2025-12-22,09:50:00,6.309999,6.349999,6.26,6.315,1027548
BBAI,2025-12-22 09:55:00,2025-12-22,09:55:00,6.309999,6.349999,6.309999,6.3133,785509
BBAI,2025-12-22 10:00:00,2025-12-22,10:00:00,6.309999,6.44,6.309999,6.4236,1384037
OPEN,2025-12-22 09:30:00,2025-12-22,09:30:00,6.55,6.8,6.55,6.684999,4234989
OPEN,2025-12-22 09:35:00,2025-12-22,09:35:00,6.69,6.735,6.639999,6.659999,1276854
OPEN,2025-12-22 09:40:00,2025-12-22,09:40:00,6.6644,6.67,6.59,6.614999,812386
OPEN,2025-12-22 09:45:00,2025-12-22,09:45:00,6.614999,6.639999,6.57,6.609,662981
OPEN,2025-12-22 09:50:00,2025-12-22,09:50:00,6.605,6.699999,6.599999,6.69,981277
OPEN,2025-12-22 09:55:00,2025-12-22,09:55:00,6.695,6.764999,6.69,6.735,4007575
OPEN,2025-12-22 10:00:00,2025-12-22,10:00:00,6.738599,6.76,6.679999,6.693399,708508
CMCT,2025-12-22 09:30:00,2025-12-22,09:30:00,4.5,4.5183,4.179999,4.329999,12405987
CMCT,2025-12-22 09:35:00,2025-12-22,09:35:00,4.34,4.63,4.03,4.193099,1316798
CMCT,2025-12-22 09:40:00,2025-12-22,09:40:00,4.195,4.28,3.97,4.039999,532847
CMCT,2025-12-22 09:45:00,2025-12-22,09:45:00,4.031899,4.15,4.03,4.123099,222562
CMCT,2025-12-22 09:50:00,2025-12-22,09:50:00,4.13,4.229899,4.054999,4.1016,305432
CMCT,2025-12-22 09:55:00,2025-12-22,09:55:00,4.119999,4.149899,3.94,3.980099,224321
CMCT,2025-12-22 10:00:00,2025-12-22,10:00:00,3.99,4.139999,3.97,4.1198,234562
BITF,2025-12-22 09:30:00,2025-12-22,09:30:00,2.727999,2.73,2.609999,2.648499,4262790
BITF,2025-12-22 09:35:00,2025-12-22,09:35:00,2.658299,2.66,2.63,2.634999,783181
BITF,2025-12-22 09:40:00,2025-12-22,09:40:00,2.625,2.64,2.6143,2.6324,1257247
BITF,2025-12-22 09:45:00,2025-12-22,09:45:00,2.634999,2.69,2.634999,2.684999,742321
BITF,2025-12-22 09:50:00,2025-12-22,09:50:00,2.68,2.74,2.68,2.734999,588738
BITF,2025-12-22 09:55:00,2025-12-22,09:55:00,2.734999,2.769999,2.73,2.744999,1055902
BITF,2025-12-22 10:00:00,2025-12-22,10:00:00,2.74,2.759999,2.73,2.734999,649412
AZI,2025-12-22 09:30:00,2025-12-22,09:30:00,4.230599,4.25,3.97,3.984499,11235178
AZI,2025-12-22 09:35:00,2025-12-22,09:35:00,4.054999,4.085,3.93,3.994999,409989
AZI,2025-12-22 09:40:00,2025-12-22,09:40:00,3.8714,3.92,3.779999,3.8556,649275
AZI,2025-12-22 09:45:00,2025-12-22,09:45:00,3.851799,3.858299,3.7,3.71,470881
AZI,2025-12-22 09:50:00,2025-12-22,09:50:00,3.7183,3.789,3.660099,3.72,333738
AZI,2025-12-22 09:55:00,2025-12-22,09:55:00,3.724999,4.11,3.71,3.95,693996
AZI,2025-12-22 10:00:00,2025-12-22,10:00:00,3.940099,4.079999,3.94,4.034999,458976
BTG,2025-12-22 09:30:00,2025-12-22,09:30:00,4.739999,4.755,4.644999,4.755,1446299
BTG,2025-12-22 09:35:00,2025-12-22,09:35:00,4.755,4.78,4.739999,4.755,901095
BTG,2025-12-22 09:40:00,2025-12-22,09:40:00,4.76,4.809999,4.75,4.809899,1101021
BTG,2025-12-22 09:45:00,2025-12-22,09:45:00,4.809899,4.86,4.8,4.844999,1004933
BTG,2025-12-22 09:50:00,2025-12-22,09:50:00,4.844999,4.849999,4.789999,4.809999,1029496
BTG,2025-12-22 09:55:00,2025-12-22,09:55:00,4.8102,4.8399,4.8,4.804999,1083879
BTG,2025-12-22 10:00:00,2025-12-22,10:00:00,4.809999,4.8364,4.809899,4.824999,553369
SNAP,2025-12-22 09:30:00,2025-12-22,09:30:00,7.599999,7.699999,7.599999,7.6798,1059520
SNAP,2025-12-22 09:35:00,2025-12-22,09:35:00,7.679999,7.699999,7.65,7.671299,370773
SNAP,2025-12-22 09:40:00,2025-12-22,09:40:00,7.6721,7.699999,7.67,7.695,292899
SNAP,2025-12-22 09:45:00,2025-12-22,09:45:00,7.695,7.719999,7.65,7.664,386440
SNAP,2025-12-22 09:50:00,2025-12-22,09:50:00,7.659999,7.675,7.641799,7.653999,204465
SNAP,2025-12-22 09:55:00,2025-12-22,09:55:00,7.655,7.6788,7.6507,7.664999,152085
SNAP,2025-12-22 10:00:00,2025-12-22,10:00:00,7.664999,7.69,7.659999,7.664999,157103
ACHR,2025-12-22 09:30:00,2025-12-22,09:30:00,8.289999,8.4362,8.26,8.329999,1590025
ACHR,2025-12-22 09:35:00,2025-12-22,09:35:00,8.329899,8.39,8.3,8.335,559698
ACHR,2025-12-22 09:40:00,2025-12-22,09:40:00,8.335,8.449999,8.305,8.437299,588686
ACHR,2025-12-22 09:45:00,2025-12-22,09:45:00,8.435,8.479999,8.395,8.435,823819
ACHR,2025-12-22 09:50:00,2025-12-22,09:50:00,8.434399,8.569999,8.425,8.569999,801273
ACHR,2025-12-22 09:55:00,2025-12-22,09:55:00,8.569999,8.649999,8.56,8.6127,841336
ACHR,2025-12-22 10:00:00,2025-12-22,10:00:00,8.609999,8.64,8.479999,8.489999,901246
RZLV,2025-12-22 09:30:00,2025-12-22,09:30:00,2.66,2.73,2.644999,2.72,2018217
RZLV,2025-12-22 09:35:00,2025-12-22,09:35:00,2.724999,2.769999,2.589999,2.599999,804283
RZLV,2025-12-22 09:40:00,2025-12-22,09:40:00,2.599999,2.609999,2.559999,2.585,2687746
RZLV,2025-12-22 09:45:00,2025-12-22,09:45:00,2.5899,2.67,2.5899,2.644999,349567
RZLV,2025-12-22 09:50:00,2025-12-22,09:50:00,2.644999,2.699899,2.6401,2.694999,376035
RZLV,2025-12-22 09:55:00,2025-12-22,09:55:00,2.7,2.759999,2.67,2.759999,343547
RZLV,2025-12-22 10:00:00,2025-12-22,10:00:00,2.755,2.88,2.74,2.8399,1097977
GRAB,2025-12-22 09:30:00,2025-12-22,09:30:00,5.065,5.125,5.05,5.125,1625381
GRAB,2025-12-22 09:35:00,2025-12-22,09:35:00,5.13,5.19,5.13,5.19,1997162
GRAB,2025-12-22 09:40:00,2025-12-22,09:40:00,5.179999,5.199999,5.159999,5.184999,802153
GRAB,2025-12-22 09:45:00,2025-12-22,09:45:00,5.184999,5.239999,5.179999,5.220099,934733
GRAB,2025-12-22 09:50:00,2025-12-22,09:50:00,5.224999,5.269999,5.219999,5.244999,755054
GRAB,2025-12-22 09:55:00,2025-12-22,09:55:00,5.247099,5.28,5.240099,5.241199,593960
GRAB,2025-12-22 10:00:00,2025-12-22,10:00:00,5.244999,5.25,5.199999,5.203899,648982
DNN,2025-12-22 09:30:00,2025-12-22,09:30:00,2.799999,2.799999,2.75,2.765,1147611
DNN,2025-12-22 09:35:00,2025-12-22,09:35:00,2.765,2.799999,2.765,2.779999,303807
DNN,2025-12-22 09:40:00,2025-12-22,09:40:00,2.785,2.799999,2.779999,2.7999,389471
DNN,2025-12-22 09:45:00,2025-12-22,09:45:00,2.799999,2.809999,2.7945,2.809999,228878
DNN,2025-12-22 09:50:00,2025-12-22,09:50:00,2.805,2.839999,2.799999,2.831199,525846
DNN,2025-12-22 09:55:00,2025-12-22,09:55:00,2.839999,2.8499,2.819999,2.825,431289
DNN,2025-12-22 10:00:00,2025-12-22,10:00:00,2.825,2.8389,2.819999,2.8201,304640
AIRE,2025-12-22 09:30:00,2025-12-22,09:30:00,0.46,0.477499,0.455099,0.4681,147314
AIRE,2025-12-22 09:35:00,2025-12-22,09:35:00,0.4679,0.477499,0.467,0.4767,95261
AIRE,2025-12-22 09:40:00,2025-12-22,09:40:00,0.475899,0.4767,0.471399,0.4753,287011
AIRE,2025-12-22 09:45:00,2025-12-22,09:45:00,0.476799,0.483799,0.474999,0.482199,63095
AIRE,2025-12-22 09:50:00,2025-12-22,09:50:00,0.4821,0.488,0.4821,0.488,20480
AIRE,2025-12-22 09:55:00,2025-12-22,09:55:00,0.488499,0.495,0.4758,0.4866,463973
AIRE,2025-12-22 10:00:00,2025-12-22,10:00:00,0.4938,0.4938,0.487899,0.487899,419466
CRWG,2025-12-22 09:30:00,2025-12-22,09:30:00,4.15,4.309999,4.07,4.249899,1730920
CRWG,2025-12-22 09:35:00,2025-12-22,09:35:00,4.23,4.244999,4.119999,4.135,2436044
CRWG,2025-12-22 09:40:00,2025-12-22,09:40:00,4.13,4.135,4.07,4.07,446412
CRWG,2025-12-22 09:45:00,2025-12-22,09:45:00,4.079999,4.195,4.060699,4.159299,342418
CRWG,2025-12-22 09:50:00,2025-12-22,09:50:00,4.17,4.204999,4.125,4.195,4210183
CRWG,2025-12-22 09:55:00,2025-12-22,09:55:00,4.179999,4.23,4.17,4.184999,128423
CRWG,2025-12-22 10:00:00,2025-12-22,10:00:00,4.184999,4.219999,4.114999,4.2044,342943
TE,2025-12-22 09:30:00,2025-12-22,09:30:00,6.8,6.929999,6.65,6.869999,2427295
TE,2025-12-22 09:35:00,2025-12-22,09:35:00,6.8899,7.03,6.86,6.905,651687
TE,2025-12-22 09:40:00,2025-12-22,09:40:00,6.894999,7.099999,6.869999,7.05,891640
TE,2025-12-22 09:45:00,2025-12-22,09:45:00,7.059999,7.11,6.769999,6.8653,737151
TE,2025-12-22 09:50:00,2025-12-22,09:50:00,6.869999,6.98,6.829999,6.949999,334845
TE,2025-12-22 09:55:00,2025-12-22,09:55:00,6.94,6.949999,6.818999,6.852799,201751
TE,2025-12-22 10:00:00,2025-12-22,10:00:00,6.849999,6.894999,6.7701,6.775,299971
NOK,2025-12-22 09:30:00,2025-12-22,09:30:00,6.5,6.514999,6.48,6.48,1133181
NOK,2025-12-22 09:35:00,2025-12-22,09:35:00,6.485,6.505,6.4702,6.505,630819
NOK,2025-12-22 09:40:00,2025-12-22,09:40:00,6.51,6.519,6.5,6.51,414456
NOK,2025-12-22 09:45:00,2025-12-22,09:45:00,6.514999,6.53,6.505,6.514999,744566
NOK,2025-12-22 09:50:00,2025-12-22,09:50:00,6.515699,6.519999,6.51,6.516399,98496
NOK,2025-12-22 09:55:00,2025-12-22,09:55:00,6.514999,6.525,6.51,6.514999,167431
NOK,2025-12-22 10:00:00,2025-12-22,10:00:00,6.514999,6.519999,6.5043,6.51,231916
RDW,2025-12-22 09:30:00,2025-12-22,09:30:00,8.52,8.68,8.31,8.659999,3322049
RDW,2025-12-22 09:35:00,2025-12-22,09:35:00,8.659999,8.84,8.59,8.819999,1387821
RDW,2025-12-22 09:40:00,2025-12-22,09:40:00,8.829999,8.829999,8.602,8.63,1109834
RDW,2025-12-22 09:45:00,2025-12-22,09:45:00,8.635,8.72,8.399999,8.454999,929846
RDW,2025-12-22 09:50:00,2025-12-22,09:50:00,8.454999,8.59,8.409999,8.539899,454704
RDW,2025-12-22 09:55:00,2025-12-22,09:55:00,8.534999,8.6,8.4504,8.52,613954
RDW,2025-12-22 10:00:00,2025-12-22,10:00:00,8.52,8.729999,8.52,8.609999,482553
RXRX,2025-12-22 09:30:00,2025-12-22,09:30:00,4.369999,4.38,4.3,4.364999,1315973
RXRX,2025-12-22 09:35:00,2025-12-22,09:35:00,4.364999,4.409999,4.349999,4.36,600401
RXRX,2025-12-22 09:40:00,2025-12-22,09:40:00,4.36,4.425,4.355,4.425,347674
RXRX,2025-12-22 09:45:00,2025-12-22,09:45:00,4.425,4.46,4.409999,4.4214,522989
RXRX,2025-12-22 09:50:00,2025-12-22,09:50:00,4.4299,4.46,4.409999,4.454999,506713
RXRX,2025-12-22 09:55:00,2025-12-22,09:55:00,4.457799,4.469999,4.44,4.445,347592
RXRX,2025-12-22 10:00:00,2025-12-22,10:00:00,4.449299,4.48,4.44,4.449299,355142
NIO,2025-12-22 09:30:00,2025-12-22,09:30:00,5.019999,5.03,5.0,5.0,1656160
NIO,2025-12-22 09:35:00,2025-12-22,09:35:00,5.000699,5.01,5.0,5.000699,265988
NIO,2025-12-22 09:40:00,2025-12-22,09:40:00,5.0067,5.01,5.0,5.003499,318964
NIO,2025-12-22 09:45:00,2025-12-22,09:45:00,5.01,5.039999,5.005,5.024199,717556
NIO,2025-12-22 09:50:00,2025-12-22,09:50:00,5.019999,5.0278,5.01,5.014999,162124
NIO,2025-12-22 09:55:00,2025-12-22,09:55:00,5.014999,5.019999,5.01,5.014999,120722
NIO,2025-12-22 10:00:00,2025-12-22,10:00:00,5.014999,5.019999,4.98,5.01,1199377
RIG,2025-12-22 09:30:00,2025-12-22,09:30:00,4.079999,4.19,4.059999,4.157499,1412558
RIG,2025-12-22 09:35:00,2025-12-22,09:35:00,4.155,4.17,4.11,4.114399,387544
RIG,2025-12-22 09:40:00,2025-12-22,09:40:00,4.119999,4.13,4.110099,4.1184,245254
RIG,2025-12-22 09:45:00,2025-12-22,09:45:00,4.119999,4.13,4.0844,4.09,323351
RIG,2025-12-22 09:50:00,2025-12-22,09:50:00,4.09,4.114999,4.09,4.099999,274840
RIG,2025-12-22 09:55:00,2025-12-22,09:55:00,4.090099,4.114999,4.09,4.094999,193504
RIG,2025-12-22 10:00:00,2025-12-22,10:00:00,4.094999,4.109899,4.079999,4.1044,339696
MENS,2025-12-22 09:30:00,2025-12-22,09:30:00,3.45,3.589999,3.321799,3.5,44704
MENS,2025-12-22 09:35:00,2025-12-22,09:35:00,3.509999,4.11,3.5,4.11,66271
MENS,2025-12-22 09:40:00,2025-12-22,09:40:00,4.11,4.519999,4.09,4.519999,42950
MENS,2025-12-22 09:50:00,2025-12-22,09:50:00,5.01,5.1799,4.9,4.969999,75972
MENS,2025-12-22 09:55:00,2025-12-22,09:55:00,4.9815,5.0994,4.32,4.32,141004
MENS,2025-12-22 10:00:00,2025-12-22,10:00:00,4.179999,4.439899,3.849999,3.88,251518
AUR,2025-12-22 09:30:00,2025-12-22,09:30:00,4.199999,4.26,4.179999,4.244999,3978727
AUR,2025-12-22 09:35:00,2025-12-22,09:35:00,4.2644,4.2644,4.25,4.25,39966
AUR,2025-12-22 09:40:00,2025-12-22,09:40:00,4.244999,4.269999,4.244999,4.269999,117085
AUR,2025-12-22 09:45:00,2025-12-22,09:45:00,4.269999,4.32,4.269999,4.304999,252226
AUR,2025-12-22 09:50:00,2025-12-22,09:50:00,4.304999,4.304999,4.26,4.3,135136
AUR,2025-12-22 09:55:00,2025-12-22,09:55:00,4.3,4.34,4.3,4.32,119827
AUR,2025-12-22 10:00:00,2025-12-22,10:00:00,4.32,4.359799,4.309999,4.315,101356
CHR,2025-12-22 09:30:00,2025-12-22,09:30:00,0.032999,0.032999,0.0317,0.032299,2360495
CHR,2025-12-22 09:35:00,2025-12-22,09:35:00,0.032299,0.033199,0.0322,0.033199,551093
CHR,2025-12-22 09:40:00,2025-12-22,09:40:00,0.032999,0.0331,0.0322,0.0324,432430
CHR,2025-12-22 09:45:00,2025-12-22,09:45:00,0.0324,0.0324,0.0317,0.032299,560399
CHR,2025-12-22 09:50:00,2025-12-22,09:50:00,0.0324,0.032699,0.031599,0.032499,105768
CHR,2025-12-22 09:55:00,2025-12-22,09:55:00,0.032499,0.0326,0.032099,0.032099,60254
CHR,2025-12-22 10:00:00,2025-12-22,10:00:00,0.032099,0.032099,0.0318,0.031899,60518
NGD,2025-12-22 09:30:00,2025-12-22,09:30:00,9.31,9.38,9.239999,9.354999,981715
NGD,2025-12-22 09:35:00,2025-12-22,09:35:00,9.35,9.51,9.335,9.465,512491
NGD,2025-12-22 09:40:00,2025-12-22,09:40:00,9.46,9.536299,9.444999,9.494999,426089
NGD,2025-12-22 09:45:00,2025-12-22,09:45:00,9.5,9.59,9.4839,9.493599,371053
NGD,2025-12-22 09:50:00,2025-12-22,09:50:00,9.489999,9.489999,9.38,9.465,307604
NGD,2025-12-22 09:55:00,2025-12-22,09:55:00,9.46,9.5,9.444999,9.479999,239079
NGD,2025-12-22 10:00:00,2025-12-22,10:00:00,9.475,9.55,9.46,9.46,359753
UAA,2025-12-22 09:30:00,2025-12-22,09:30:00,4.559999,4.635,4.55,4.61,1421415
UAA,2025-12-22 09:35:00,2025-12-22,09:35:00,4.61,4.618999,4.5844,4.59,75903
UAA,2025-12-22 09:40:00,2025-12-22,09:40:00,4.585,4.61,4.579999,4.601399,1042347
UAA,2025-12-22 09:45:00,2025-12-22,09:45:00,4.6001,4.63,4.599999,4.619999,102346
UAA,2025-12-22 09:50:00,2025-12-22,09:50:00,4.6215,4.639599,4.554999,4.559999,271400
UAA,2025-12-22 09:55:00,2025-12-22,09:55:00,4.5629,4.578999,4.55,4.554999,299620
UAA,2025-12-22 10:00:00,2025-12-22,10:00:00,4.554999,4.565,4.55,4.55,98309
CAN,2025-12-22 09:30:00,2025-12-22,09:30:00,0.85,0.859899,0.841,0.849799,1635526
CAN,2025-12-22 09:35:00,2025-12-22,09:35:00,0.850899,0.859899,0.842199,0.845099,314992
CAN,2025-12-22 09:40:00,2025-12-22,09:40:00,0.847299,0.849799,0.847299,0.847899,175584
CAN,2025-12-22 09:45:00,2025-12-22,09:45:00,0.8478,0.859,0.8478,0.8572,420179
CAN,2025-12-22 09:50:00,2025-12-22,09:50:00,0.856899,0.87,0.855199,0.87,324856
CAN,2025-12-22 09:55:00,2025-12-22,09:55:00,0.87,0.877799,0.869899,0.8737,314205
CAN,2025-12-22 10:00:00,2025-12-22,10:00:00,0.8737,0.8748,0.86,0.861299,255882
CETX,2025-12-22 09:30:00,2025-12-22,09:30:00,2.329999,2.369999,2.3101,2.369999,88333
CETX,2025-12-22 09:35:00,2025-12-22,09:35:00,2.369999,2.408999,2.359999,2.39,13220
CETX,2025-12-22 09:40:00,2025-12-22,09:40:00,2.394999,2.44,2.394999,2.41,44116
CETX,2025-12-22 09:45:00,2025-12-22,09:45:00,2.41,2.43,2.381,2.4051,24357
CETX,2025-12-22 09:50:00,2025-12-22,09:50:00,2.4195,2.429199,2.4,2.4186,4955
CETX,2025-12-22 09:55:00,2025-12-22,09:55:00,2.407999,2.407999,2.369999,2.369999,12635
CETX,2025-12-22 10:00:00,2025-12-22,10:00:00,2.369999,2.394,2.349999,2.349999,11804
AMCR,2025-12-22 09:30:00,2025-12-22,09:30:00,8.289999,8.31,8.279999,8.295,356899
AMCR,2025-12-22 09:35:00,2025-12-22,09:35:00,8.295,8.309,8.284999,8.2958,106164
AMCR,2025-12-22 09:40:00,2025-12-22,09:40:00,8.289999,8.298999,8.284999,8.284999,42984
AMCR,2025-12-22 09:45:00,2025-12-22,09:45:00,8.289999,8.2987,8.26,8.265,133347
AMCR,2025-12-22 09:50:00,2025-12-22,09:50:00,8.2614,8.279999,8.2614,8.279999,79653
AMCR,2025-12-22 09:55:00,2025-12-22,09:55:00,8.279999,8.289999,8.279899,8.279999,43505
AMCR,2025-12-22 10:00:00,2025-12-22,10:00:00,8.284999,8.297499,8.280799,8.280799,105188
NAKA,2025-12-22 09:30:00,2025-12-22,09:30:00,0.410199,0.4275,0.410199,0.4169,496429
NAKA,2025-12-22 09:35:00,2025-12-22,09:35:00,0.4178,0.419999,0.410199,0.410199,207704
NAKA,2025-12-22 09:40:00,2025-12-22,09:40:00,0.410199,0.417899,0.409999,0.416799,278550
NAKA,2025-12-22 09:45:00,2025-12-22,09:45:00,0.416799,0.439999,0.416799,0.439099,734892
NAKA,2025-12-22 09:50:00,2025-12-22,09:50:00,0.438699,0.439,0.4259,0.43,1069174
NAKA,2025-12-22 09:55:00,2025-12-22,09:55:00,0.430099,0.433999,0.424299,0.4322,230746
NAKA,2025-12-22 10:00:00,2025-12-22,10:00:00,0.4338,0.4381,0.4322,0.433099,1282253
EXK,2025-12-22 09:30:00,2025-12-22,09:30:00,10.02,10.22,9.814999,9.859999,1297781
EXK,2025-12-22 09:35:00,2025-12-22,09:35:00,9.85,9.989999,9.81,9.937199,357256
EXK,2025-12-22 09:40:00,2025-12-22,09:40:00,9.944999,10.06,9.909999,10.015,623519
EXK,2025-12-22 09:45:00,2025-12-22,09:45:00,10.015,10.199999,10.015,10.14,373533
EXK,2025-12-22 09:50:00,2025-12-22,09:50:00,10.14,10.159999,10.06,10.118,414051
EXK,2025-12-22 09:55:00,2025-12-22,09:55:00,10.114999,10.1694,10.0942,10.125,278825
EXK,2025-12-22 10:00:00,2025-12-22,10:00:00,10.125,10.17,10.041099,10.045,245011
IOVA,2025-12-22 09:30:00,2025-12-22,09:30:00,2.48,2.545,2.47,2.525,291328
IOVA,2025-12-22 09:35:00,2025-12-22,09:35:00,2.525,2.539999,2.519999,2.525,109663
IOVA,2025-12-22 09:40:00,2025-12-22,09:40:00,2.519999,2.549999,2.519999,2.549999,102746
IOVA,2025-12-22 09:45:00,2025-12-22,09:45:00,2.549999,2.605,2.549999,2.595,228023
IOVA,2025-12-22 09:50:00,2025-12-22,09:50:00,2.5901,2.64,2.589999,2.6389,107751
IOVA,2025-12-22 09:55:00,2025-12-22,09:55:00,2.639899,2.69,2.6301,2.654999,197132
IOVA,2025-12-22 10:00:00,2025-12-22,10:00:00,2.654999,2.67,2.63,2.664999,307976
POET,2025-12-22 09:30:00,2025-12-22,09:30:00,7.0,7.07,6.929999,6.96,455949
POET,2025-12-22 09:35:00,2025-12-22,09:35:00,7.0762,7.17,7.07,7.1399,337713
POET,2025-12-22 09:40:00,2025-12-22,09:40:00,7.23,7.349999,7.2101,7.344999,357857
POET,2025-12-22 09:45:00,2025-12-22,09:45:00,7.340099,7.369999,7.2701,7.3129,207459
POET,2025-12-22 09:50:00,2025-12-22,09:50:00,7.329999,7.449999,7.25,7.44,339301
POET,2025-12-22 09:55:00,2025-12-22,09:55:00,7.44,7.539899,7.4,7.472,355088
POET,2025-12-22 10:00:00,2025-12-22,10:00:00,7.469999,7.67,7.469999,7.6434,1461442
IBRX,2025-12-22 09:30:00,2025-12-22,09:30:00,2.1182,2.15,2.109999,2.149899,408769
IBRX,2025-12-22 09:35:00,2025-12-22,09:35:00,2.15,2.17,2.14,2.144999,125468
IBRX,2025-12-22 09:40:00,2025-12-22,09:40:00,2.15,2.16,2.14,2.155999,223426
IBRX,2025-12-22 09:45:00,2025-12-22,09:45:00,2.16,2.19,2.16,2.179899,309065
IBRX,2025-12-22 09:50:00,2025-12-22,09:50:00,2.1756,2.18,2.17,2.18,103532
IBRX,2025-12-22 09:55:00,2025-12-22,09:55:00,2.174999,2.2,2.170099,2.170099,133530
IBRX,2025-12-22 10:00:00,2025-12-22,10:00:00,2.174999,2.19,2.17,2.184999,95600
HTZ,2025-12-22 09:30:00,2025-12-22,09:30:00,5.3,5.394999,5.235,5.3663,411406
HTZ,2025-12-22 09:35:00,2025-12-22,09:35:00,5.349999,5.42,5.3101,5.410099,202136
HTZ,2025-12-22 09:40:00,2025-12-22,09:40:00,5.4214,5.57,5.403999,5.53,506338
HTZ,2025-12-22 09:45:00,2025-12-22,09:45:00,5.538599,5.639999,5.534999,5.63,677650
HTZ,2025-12-22 09:50:00,2025-12-22,09:50:00,5.6399,5.719699,5.605,5.71,359390
HTZ,2025-12-22 09:55:00,2025-12-22,09:55:00,5.718999,5.784999,5.679999,5.739999,269558
HTZ,2025-12-22 10:00:00,2025-12-22,10:00:00,5.735,5.75,5.679999,5.722599,332655
BB,2025-12-22 09:30:00,2025-12-22,09:30:00,3.805,3.8701,3.759999,3.835,1015606
BB,2025-12-22 09:35:00,2025-12-22,09:35:00,3.835,3.849999,3.799999,3.815,398475
BB,2025-12-22 09:40:00,2025-12-22,09:40:00,3.819,3.859999,3.809999,3.845,256339
BB,2025-12-22 09:45:00,2025-12-22,09:45:00,3.849999,3.865,3.829999,3.839999,271174
BB,2025-12-22 09:50:00,2025-12-22,09:50:00,3.841,3.869999,3.8401,3.869999,243133
BB,2025-12-22 09:55:00,2025-12-22,09:55:00,3.869999,3.869999,3.8501,3.855,114792
BB,2025-12-22 10:00:00,2025-12-22,10:00:00,3.851399,3.88,3.851399,3.865,253786
LAES,2025-12-22 09:30:00,2025-12-22,09:30:00,4.3,4.4,4.3,4.36,983172
LAES,2025-12-22 09:35:00,2025-12-22,09:35:00,4.349999,4.3557,4.3,4.304999,168109
LAES,2025-12-22 09:40:00,2025-12-22,09:40:00,4.354899,4.44,4.354899,4.430099,389699
LAES,2025-12-22 09:45:00,2025-12-22,09:45:00,4.4375,4.4899,4.409999,4.445,384560
LAES,2025-12-22 09:50:00,2025-12-22,09:50:00,4.443999,4.589099,4.443999,4.585,474506
LAES,2025-12-22 09:55:00,2025-12-22,09:55:00,4.585,4.65,4.579999,4.619699,294251
LAES,2025-12-22 10:00:00,2025-12-22,10:00:00,4.614999,4.659999,4.61,4.635,251288
TNMG,2025-12-22 09:30:00,2025-12-22,09:30:00,0.144999,0.148,0.144999,0.1472,566592
TNMG,2025-12-22 09:35:00,2025-12-22,09:35:00,0.1463,0.148399,0.1463,0.148399,15017
