date,open,high,low,close,volume,symbol
2025-12-23 14:20:00-05:00,8.279999,8.289999,8.274999,8.274999,52007.0,GNL
2025-12-23 14:25:00-05:00,8.274999,8.275799,8.274999,8.275799,9074.0,GNL
2025-12-23 14:30:00-05:00,8.274999,8.274999,8.265,8.265,33597.0,GNL
2025-12-23 14:35:00-05:00,8.265,8.27,8.263099,8.265,6059.0,GNL
2025-12-23 14:40:00-05:00,8.265,8.265,8.265,8.265,1863.0,GNL
2025-12-23 14:45:00-05:00,8.265,8.2656,8.2601,8.265,6903.0,GNL
2025-12-23 14:50:00-05:00,8.265,8.265,8.265,8.265,4777.0,GNL
2025-12-23 14:55:00-05:00,8.2665,8.2665,8.265,8.265,4940.0,GNL
2025-12-23 15:00:00-05:00,8.265,8.265,8.25,8.265,53520.0,GNL
2025-12-23 15:05:00-05:00,8.265,8.284999,8.265,8.284999,14545.0,GNL
2025-12-23 15:10:00-05:00,8.284999,8.284999,8.274999,8.2756,31377.0,GNL
2025-12-23 15:15:00-05:00,8.272399,8.274999,8.265,8.265,35382.0,GNL
2025-12-23 15:20:00-05:00,8.265,8.265,8.25,8.25,19987.0,GNL
2025-12-23 15:25:00-05:00,8.26,8.26,8.244999,8.244999,31640.0,GNL
2025-12-23 15:30:00-05:00,8.244999,8.26,8.244999,8.255,21080.0,GNL
2025-12-23 15:35:00-05:00,8.255,8.255,8.25,8.255,5372.0,GNL
2025-12-23 15:40:00-05:00,8.255,8.255,8.244999,8.244999,64703.0,GNL
2025-12-23 15:45:00-05:00,8.244999,8.25,8.225,8.225,24189.0,GNL
2025-12-23 15:50:00-05:00,8.225,8.225,8.199999,8.204999,28340.0,GNL
2025-12-23 15:55:00-05:00,8.199999,8.22,8.194999,8.22,113324.0,GNL
